,T1 (Celsius),P1 (MPa),P4 (MPa),Efficiency (%),Mass flow rate (kg/s),Net Work (kW)
0,295.00912125631703,8.0,0.01,31.25275600756624,26.871881024797602,25000.0
1,296.828307382144,8.210526315789474,0.009526315789473685,31.461250035899713,26.64236907770357,25000.0
2,298.61206519929476,8.421052631578947,0.009052631578947368,31.67123884115586,26.41395335622507,25000.0
3,300.3619191773188,8.631578947368421,0.008578947368421054,31.883392717152454,26.18592511355208,25000.0
4,302.07929081436635,8.842105263157894,0.008105263157894737,32.09845249388971,25.957536366930533,25000.0
5,303.76550783251594,9.052631578947368,0.0076315789473684215,32.317250117388774,25.72798262608726,25000.0
6,305.4218123567531,9.263157894736842,0.007157894736842105,32.54073517924683,25.496381447339488,25000.0
7,307.04936821041565,9.473684210526315,0.00668421052631579,32.77000986915281,25.26174498187181,25000.0
8,308.64926743987314,9.68421052631579,0.0062105263157894745,33.00637606437869,25.022943804517794,25000.0
9,310.2225361648286,9.894736842105264,0.005736842105263158,33.251400290455955,24.778657875996863,25000.0
10,311.7701398366597,10.105263157894736,0.005263157894736842,33.50700568416172,24.527308090774117,25000.0
11,313.29298797577576,10.31578947368421,0.004789473684210527,33.77560601915614,24.266957693548864,25000.0
12,314.7919384490133,10.526315789473685,0.00431578947368421,34.06030766464236,23.99516529145212,25000.0
13,316.2678013400541,10.736842105263158,0.003842105263157895,34.365226095265506,23.70875678342844,25000.0
14,317.72134245867676,10.947368421052632,0.003368421052631579,34.69600591987353,23.40345434087493,25000.0
15,319.1532865287795,11.157894736842106,0.0028947368421052633,35.060726587964766,23.073236868742143,25000.0
16,320.564320090072,11.368421052631579,0.0024210526315789475,35.471601274006595,22.70915373275445,25000.000000000004
17,321.95509414379615,11.578947368421051,0.0019473684210526317,35.948492277552745,22.29690066474365,25000.0
18,323.32622656934984,11.789473684210526,0.0014736842105263158,36.52725558614076,21.81114898500135,25000.0
19,324.67830433521567,12.0,0.001,37.2841584253806,21.199245505321723,25000.0
