,T1 (Celsius),P1 (MPa),P5 (MPa),Efficiency (%),Mass flow rate (kg/s),Net Work (kW)
0,400.0,8.0,0.01,40.98835495620566,21.150191923787602,25000.0
1,417.89473684210526,8.210526315789474,0.009526315789473685,41.636349440291774,20.491048659728484,25000.0
2,435.7894736842105,8.421052631578947,0.009052631578947368,42.279175232114916,19.865230053501136,25000.0
3,453.6842105263158,8.631578947368421,0.008578947368421054,42.918010981321416,19.269574082997682,25000.000000000004
4,471.57894736842104,8.842105263157894,0.008105263157894737,43.55397651705703,18.701365779194116,25000.0
5,489.4736842105263,9.052631578947368,0.0076315789473684215,44.188158118137615,18.158256030182717,25000.0
6,507.36842105263156,9.263157894736842,0.007157894736842105,44.821667716324185,17.638174791157248,25000.0
7,525.2631578947369,9.473684210526315,0.00668421052631579,45.45570748294892,17.139260245013812,25000.0
8,543.1578947368421,9.68421052631579,0.0062105263157894745,46.09163879437793,16.659802608076077,25000.000000000004
9,561.0526315789474,9.894736842105264,0.005736842105263158,46.731062503397744,16.198197254958263,25000.0
10,578.9473684210526,10.105263157894736,0.005263157894736842,47.37592157694877,15.752901729329878,25000.0
11,596.8421052631579,10.31578947368421,0.004789473684210527,48.02864283779257,15.322391115006669,25000.0
12,614.7368421052631,10.526315789473685,0.00431578947368421,48.69234510018313,14.905105024379612,25000.0
13,632.6315789473684,10.736842105263158,0.003842105263157895,49.37116172481939,14.499376114940178,25000.0
14,650.5263157894738,10.947368421052632,0.003368421052631579,50.07076839839688,14.103322423881151,25000.0
15,668.421052631579,11.157894736842106,0.0028947368421052633,50.799301485967476,13.714668452776884,25000.0
16,686.3157894736842,11.368421052631579,0.0024210526315789475,51.569081320140356,13.330417561008487,25000.0
17,704.2105263157895,11.578947368421051,0.0019473684210526317,52.40018123085598,12.946182324560608,25000.0
18,722.1052631578948,11.789473684210526,0.0014736842105263158,53.328907927952294,12.55460611582652,25000.0
19,740.0,12.0,0.001,54.432641874969136,12.140771978415625,25000.0
